season,yr,mnth,hr,holiday,workingday,weathersit,temp,hum,windspeed,cnt,dayOfWeek,days
1,0,1,17,0,1,2,0.22,0.82,0.194,125,Tue,16
1,0,1,18,0,1,2,0.22,0.8,0.1642,133,Tue,16
1,0,1,19,0,1,2,0.22,0.8,0.1343,99,Tue,16
1,0,1,20,0,1,2,0.22,0.87,0,83,Tue,16
1,0,1,21,0,1,2,0.22,0.93,0.1045,41,Tue,16
1,0,1,22,0,1,2,0.22,0.93,0.0896,33,Tue,16
1,0,1,23,0,1,2,0.22,0.93,0,20,Tue,16
1,0,1,0,0,1,2,0.22,0.93,0,3,Wed,17
1,0,1,1,0,1,3,0.22,0.93,0.1343,7,Wed,17
1,0,1,2,0,1,3,0.22,0.93,0.1343,3,Wed,17
1,0,1,4,0,1,3,0.22,0.93,0.1343,2,Wed,17
1,0,1,5,0,1,2,0.22,0.93,0.0896,7,Wed,17
1,0,1,6,0,1,2,0.22,0.93,0.0896,32,Wed,17
1,0,1,7,0,1,2,0.24,0.92,0.1045,90,Wed,17
1,0,1,8,0,1,2,0.24,0.93,0.1045,197,Wed,17
1,0,1,9,0,1,2,0.24,0.93,0.1045,109,Wed,17
1,0,1,10,0,1,2,0.26,0.93,0.1343,47,Wed,17
1,0,1,11,0,1,2,0.28,0.87,0.0896,52,Wed,17
1,0,1,12,0,1,2,0.3,0.81,0.0896,70,Wed,17
1,0,1,13,0,1,1,0.4,0.62,0.2836,78,Wed,17
1,0,1,14,0,1,1,0.4,0.58,0.2537,75,Wed,17
1,0,1,15,0,1,1,0.4,0.54,0.2836,82,Wed,17
1,0,1,16,0,1,1,0.38,0.58,0.3881,104,Wed,17
1,0,1,17,0,1,1,0.36,0.57,0.3284,197,Wed,17
1,0,1,18,0,1,1,0.34,0.61,0.2836,161,Wed,17
1,0,1,19,0,1,1,0.32,0.57,0.4179,112,Wed,17
1,0,1,20,0,1,1,0.32,0.49,0.2985,76,Wed,17
1,0,1,21,0,1,1,0.32,0.49,0.4179,59,Wed,17
1,0,1,22,0,1,1,0.3,0.52,0.1642,59,Wed,17
1,0,1,23,0,1,1,0.3,0.52,0.4627,28,Wed,17
1,0,1,0,0,1,1,0.26,0.56,0.3881,13,Thr,17
1,0,1,1,0,1,1,0.26,0.56,0,5,Thr,18
1,0,1,2,0,1,1,0.26,0.56,0,2,Thr,18
1,0,1,3,0,1,1,0.26,0.56,0.1642,1,Thr,18
1,0,1,4,0,1,1,0.26,0.56,0.1642,1,Thr,18
1,0,1,5,0,1,1,0.24,0.6,0.2239,6,Thr,18
1,0,1,6,0,1,1,0.22,0.6,0.2239,35,Thr,18
1,0,1,7,0,1,1,0.22,0.55,0.2239,101,Thr,18
1,0,1,8,0,1,1,0.22,0.55,0.2836,249,Thr,18
1,0,1,9,0,1,2,0.24,0.52,0.2239,143,Thr,18
1,0,1,10,0,1,1,0.26,0.48,0.2985,57,Thr,18
1,0,1,11,0,1,2,0.28,0.45,0.1642,68,Thr,18
1,0,1,12,0,1,2,0.3,0.42,0,84,Thr,18
1,0,1,13,0,1,2,0.28,0.45,0.1045,98,Thr,18
1,0,1,14,0,1,2,0.3,0.45,0.1343,81,Thr,18
1,0,1,15,0,1,2,0.32,0.45,0.194,70,Thr,18
1,0,1,16,0,1,2,0.3,0.49,0.1343,91,Thr,18
1,0,1,17,0,1,2,0.3,0.49,0.1045,215,Thr,18
1,0,1,18,0,1,2,0.26,0.56,0.194,185,Thr,18
1,0,1,19,0,1,1,0.26,0.56,0.3284,152,Thr,18
1,0,1,20,0,1,2,0.26,0.6,0.2836,126,Thr,18
1,0,1,21,0,1,2,0.24,0.6,0.2537,57,Thr,18
1,0,1,22,0,1,2,0.24,0.65,0.2836,56,Thr,18
1,0,1,23,0,1,2,0.24,0.65,0.3284,31,Thr,18
1,0,1,0,0,1,2,0.24,0.7,0.2537,21,Fri,18
1,0,1,1,0,1,2,0.24,0.7,0.2537,6,Fri,19
1,0,1,2,0,1,3,0.24,0.75,0.1642,2,Fri,19
1,0,1,3,0,1,3,0.22,0.8,0.2985,1,Fri,19
1,0,1,4,0,1,2,0.22,0.87,0.0896,1,Fri,19
1,0,1,5,0,1,1,0.24,0.6,0.4179,5,Fri,19
1,0,1,6,0,1,1,0.22,0.55,0.2537,27,Fri,19
1,0,1,7,0,1,1,0.2,0.51,0.2836,68,Fri,19
1,0,1,8,0,1,1,0.2,0.47,0.3284,217,Fri,19
1,0,1,9,0,1,1,0.2,0.51,0.3582,166,Fri,19
1,0,1,10,0,1,1,0.2,0.47,0.4627,63,Fri,19
1,0,1,11,0,1,1,0.22,0.41,0.4627,59,Fri,19
1,0,1,12,0,1,1,0.22,0.27,0.5821,78,Fri,19
1,0,1,13,0,1,1,0.2,0.21,0.5821,73,Fri,19
1,0,1,14,0,1,1,0.2,0.25,0.5224,62,Fri,19
1,0,1,15,0,1,1,0.16,0.26,0.4478,65,Fri,19
1,0,1,16,0,1,1,0.16,0.26,0.3582,97,Fri,19
1,0,1,17,0,1,1,0.14,0.28,0.3582,161,Fri,19
1,0,1,18,0,1,1,0.12,0.3,0.2537,120,Fri,19
1,0,1,19,0,1,1,0.12,0.3,0.3284,96,Fri,19
1,0,1,20,0,1,1,0.1,0.33,0.4179,53,Fri,19
1,0,1,21,0,1,1,0.08,0.38,0.2836,41,Fri,19
1,0,1,22,0,1,1,0.06,0.41,0.3881,34,Fri,19
1,0,1,23,0,1,1,0.06,0.38,0.3284,27,Fri,19
1,0,1,0,0,0,1,0.04,0.45,0.2537,13,Sat,19
1,0,1,1,0,0,2,0.04,0.41,0.3881,12,Sat,20
1,0,1,2,0,0,2,0.04,0.41,0.2537,11,Sat,20
1,0,1,3,0,0,2,0.04,0.41,0.2836,7,Sat,20
1,0,1,4,0,0,2,0.02,0.48,0.2985,3,Sat,20
1,0,1,6,0,0,2,0.02,0.44,0.2239,2,Sat,20
1,0,1,7,0,0,1,0.02,0.44,0.2836,8,Sat,20
1,0,1,8,0,0,1,0.02,0.44,0.3284,27,Sat,20
1,0,1,9,0,0,1,0.04,0.41,0.2537,40,Sat,20
1,0,1,10,0,0,2,0.04,0.41,0.1642,53,Sat,20
1,0,1,11,0,0,2,0.06,0.38,0.1343,63,Sat,20
1,0,1,12,0,0,2,0.06,0.38,0.1045,70,Sat,20
1,0,1,13,0,0,1,0.08,0.35,0,84,Sat,20
1,0,1,14,0,0,1,0.1,0.33,0.1045,75,Sat,20
1,0,1,15,0,0,1,0.12,0.28,0,103,Sat,20
1,0,1,16,0,0,1,0.12,0.28,0.194,83,Sat,20
1,0,1,17,0,0,1,0.12,0.28,0,67,Sat,20
1,0,1,18,0,0,1,0.08,0.35,0.194,54,Sat,20
1,0,1,19,0,0,1,0.08,0.35,0.1343,59,Sat,20
1,0,1,20,0,0,1,0.06,0.45,0.1642,45,Sat,20
1,0,1,21,0,0,1,0.06,0.41,0.0896,39,Sat,20
1,0,1,22,0,0,1,0.06,0.49,0,30,Sat,20
1,0,1,23,0,0,1,0.04,0.57,0.1045,33,Sat,20
1,0,1,0,0,0,1,0.04,0.57,0.1045,22,Sun,20
1,0,1,1,0,0,1,0.04,0.57,0.1045,13,Sun,20
1,0,1,2,0,0,1,0.02,0.62,0.1343,18,Sun,21
1,0,1,3,0,0,1,0.02,0.62,0.1343,5,Sun,21
1,0,1,5,0,0,2,0.04,0.57,0.1045,3,Sun,21
1,0,1,6,0,0,2,0.04,0.57,0.1045,1,Sun,21
1,0,1,7,0,0,1,0.08,0.58,0.1642,2,Sun,21
1,0,1,8,0,0,1,0.06,0.62,0.1642,19,Sun,21
1,0,1,9,0,0,1,0.1,0.54,0.3582,28,Sun,21
1,0,1,10,0,0,1,0.14,0.46,0.3881,58,Sun,21
1,0,1,11,0,0,1,0.14,0.43,0.2239,99,Sun,21
1,0,1,12,0,0,1,0.16,0.37,0.4627,116,Sun,21
1,0,1,13,0,0,1,0.14,0.33,0.3881,87,Sun,21
1,0,1,14,0,0,1,0.16,0.28,0.3582,110,Sun,21
1,0,1,15,0,0,1,0.16,0.28,0.3582,77,Sun,21
1,0,1,16,0,0,1,0.16,0.26,0.3284,65,Sun,21
1,0,1,17,0,0,1,0.14,0.26,0.3881,55,Sun,21
1,0,1,18,0,0,1,0.12,0.3,0.2537,49,Sun,21
1,0,1,19,0,0,1,0.12,0.3,0.2836,50,Sun,21
1,0,1,20,0,0,1,0.1,0.36,0.2537,35,Sun,21
1,0,1,21,0,0,1,0.1,0.36,0.194,25,Sun,21
1,0,1,22,0,0,1,0.08,0.38,0.194,28,Sun,21
1,0,1,23,0,0,1,0.06,0.41,0.2239,21,Sun,21
1,0,1,0,0,1,1,0.06,0.41,0.194,7,Mon,21
1,0,1,1,0,1,1,0.04,0.45,0.194,1,Mon,21
1,0,1,3,0,1,1,0.04,0.45,0.2537,1,Mon,21
1,0,1,4,0,1,1,0.02,0.48,0.1343,1,Mon,22
1,0,1,5,0,1,1,0.02,0.48,0.1343,5,Mon,22
1,0,1,6,0,1,1,0.02,0.48,0.0896,15,Mon,22
1,0,1,7,0,1,1,0.02,0.48,0,84,Mon,22
1,0,1,8,0,1,1,0.04,0.49,0,177,Mon,22
1,0,1,9,0,1,1,0.06,0.41,0,102,Mon,22
1,0,1,10,0,1,1,0.1,0.42,0,40,Mon,22
1,0,1,11,0,1,1,0.1,0.46,0.1343,46,Mon,22
1,0,1,12,0,1,2,0.12,0.42,0.194,63,Mon,22
1,0,1,13,0,1,2,0.14,0.43,0.2239,60,Mon,22
1,0,1,14,0,1,2,0.14,0.46,0.2239,45,Mon,22
1,0,1,15,0,1,1,0.16,0.4,0.1642,57,Mon,22
1,0,1,16,0,1,1,0.16,0.47,0.2537,70,Mon,22
1,0,1,17,0,1,1,0.14,0.5,0.2537,184,Mon,22
1,0,1,18,0,1,1,0.14,0.59,0.194,153,Mon,22
1,0,1,19,0,1,1,0.14,0.54,0.1642,106,Mon,22
1,0,1,20,0,1,1,0.14,0.59,0.194,81,Mon,22
1,0,1,21,0,1,1,0.14,0.63,0.1642,59,Mon,22
1,0,1,22,0,1,2,0.14,0.63,0.2239,35,Mon,22
1,0,1,23,0,1,2,0.16,0.64,0.2537,24,Mon,22
1,0,1,0,0,1,2,0.16,0.69,0.2836,9,Tue,22
1,0,1,1,0,1,2,0.16,0.69,0.1642,5,Tue,22
1,0,1,2,0,1,1,0.16,0.69,0.2239,2,Tue,22
1,0,1,4,0,1,1,0.14,0.74,0.1045,1,Tue,22
1,0,1,5,0,1,1,0.14,0.74,0.2239,9,Tue,23
1,0,1,6,0,1,1,0.16,0.74,0.1045,36,Tue,23
1,0,1,7,0,1,1,0.16,0.74,0.2239,108,Tue,23
1,0,1,8,0,1,2,0.16,0.74,0.1343,238,Tue,23
1,0,1,9,0,1,2,0.2,0.64,0.0896,144,Tue,23
1,0,1,10,0,1,2,0.22,0.6,0.1045,55,Tue,23
1,0,1,11,0,1,2,0.24,0.6,0.1343,61,Tue,23
1,0,1,12,0,1,2,0.26,0.56,0.0896,106,Tue,23
1,0,1,13,0,1,2,0.26,0.56,0.1343,93,Tue,23
1,0,1,14,0,1,2,0.3,0.45,0,68,Tue,23
1,0,1,15,0,1,2,0.32,0.42,0,84,Tue,23
1,0,1,16,0,1,2,0.32,0.42,0,116,Tue,23
1,0,1,17,0,1,1,0.3,0.45,0,222,Tue,23
1,0,1,18,0,1,2,0.3,0.49,0.0896,225,Tue,23
1,0,1,19,0,1,2,0.26,0.65,0.1642,146,Tue,23
1,0,1,20,0,1,1,0.24,0.65,0.194,119,Tue,23
1,0,1,21,0,1,1,0.24,0.65,0.194,45,Tue,23
1,0,1,22,0,1,1,0.22,0.64,0.1642,53,Tue,23
1,0,1,23,0,1,2,0.22,0.64,0.1642,40,Tue,23
1,0,1,0,0,1,2,0.22,0.69,0.1343,17,Wed,23
1,0,1,1,0,1,2,0.24,0.65,0.1343,5,Wed,23
1,0,1,2,0,1,3,0.22,0.69,0.194,10,Wed,23
1,0,1,5,0,1,3,0.2,0.86,0.2836,1,Wed,23
1,0,1,6,0,1,3,0.2,0.86,0.2836,8,Wed,23
1,0,1,7,0,1,3,0.22,0.87,0.2985,30,Wed,24
1,0,1,8,0,1,3,0.22,0.87,0.2985,72,Wed,24
1,0,1,9,0,1,3,0.22,0.87,0.2985,58,Wed,24
1,0,1,10,0,1,3,0.22,0.93,0.2836,28,Wed,24
1,0,1,11,0,1,3,0.22,0.93,0.3284,41,Wed,24
1,0,1,12,0,1,3,0.22,0.93,0.3284,48,Wed,24
1,0,1,13,0,1,3,0.22,0.93,0.3284,47,Wed,24
1,0,1,14,0,1,3,0.22,0.93,0.3582,36,Wed,24
1,0,1,15,0,1,3,0.22,0.93,0.4627,43,Wed,24
1,0,1,16,0,1,4,0.22,0.93,0.3284,36,Wed,24
1,0,1,17,0,1,3,0.2,0.93,0.3582,26,Wed,24
1,0,1,16,0,1,1,0.22,0.55,0.194,24,Thr,24
1,0,1,17,0,1,1,0.22,0.55,0.1045,84,Thr,24
1,0,1,18,0,1,1,0.2,0.69,0.0896,104,Thr,24
1,0,1,19,0,1,1,0.2,0.69,0.0896,79,Thr,24
1,0,1,20,0,1,1,0.18,0.74,0.0896,59,Thr,24
1,0,1,21,0,1,1,0.18,0.74,0.0896,38,Thr,24
1,0,1,22,0,1,1,0.18,0.74,0.0896,27,Thr,24
1,0,1,23,0,1,1,0.18,0.8,0.1642,16,Thr,24
1,0,1,0,0,1,2,0.2,0.75,0.1343,9,Fri,24
1,0,1,1,0,1,2,0.2,0.75,0.1343,3,Fri,24
1,0,1,2,0,1,2,0.2,0.75,0.1642,2,Fri,24
1,0,1,3,0,1,2,0.2,0.75,0.1045,1,Fri,24
1,0,1,5,0,1,2,0.18,0.8,0.1045,4,Fri,24
1,0,1,6,0,1,2,0.18,0.8,0.1343,16,Fri,25
1,0,1,7,0,1,2,0.16,0.86,0.0896,60,Fri,25
1,0,1,8,0,1,2,0.16,0.86,0.0896,157,Fri,25
1,0,1,9,0,1,3,0.18,0.86,0.0896,101,Fri,25
1,0,1,10,0,1,3,0.18,0.86,0.1045,49,Fri,25
1,0,1,11,0,1,3,0.18,0.93,0.1045,30,Fri,25
1,0,1,12,0,1,3,0.18,0.93,0.1045,29,Fri,25
1,0,1,13,0,1,3,0.18,0.93,0.1045,31,Fri,25
1,0,1,14,0,1,3,0.22,0.8,0,38,Fri,25
1,0,1,15,0,1,2,0.2,0.86,0,41,Fri,25
1,0,1,16,0,1,1,0.22,0.8,0,80,Fri,25
1,0,1,17,0,1,1,0.24,0.75,0.1343,149,Fri,25
1,0,1,18,0,1,1,0.24,0.75,0.194,109,Fri,25
1,0,1,19,0,1,2,0.24,0.75,0.1343,89,Fri,25
1,0,1,20,0,1,2,0.24,0.7,0.194,62,Fri,25
1,0,1,21,0,1,2,0.22,0.75,0.1343,58,Fri,25
1,0,1,22,0,1,1,0.24,0.65,0.3582,26,Fri,25
1,0,1,23,0,1,1,0.24,0.6,0.2239,23,Fri,25
1,0,1,0,0,0,1,0.22,0.64,0.3582,28,Sat,25
1,0,1,1,0,0,1,0.22,0.64,0.194,20,Sat,25
1,0,1,2,0,0,1,0.22,0.64,0.1642,15,Sat,25
1,0,1,3,0,0,1,0.2,0.64,0.1343,8,Sat,25
1,0,1,4,0,0,1,0.16,0.69,0.1045,3,Sat,25
1,0,1,6,0,0,1,0.16,0.64,0.1343,2,Sat,25
1,0,1,7,0,0,1,0.16,0.59,0.1045,5,Sat,26
1,0,1,8,0,0,1,0.18,0.55,0.1642,34,Sat,26
1,0,1,9,0,0,1,0.18,0.59,0.0896,34,Sat,26
1,0,1,10,0,0,2,0.18,0.64,0.1045,55,Sat,26
1,0,1,11,0,0,2,0.18,0.64,0.1343,64,Sat,26
1,0,1,12,0,0,2,0.2,0.59,0.194,78,Sat,26
1,0,1,13,0,0,2,0.22,0.55,0.1642,65,Sat,26
1,0,1,14,0,0,2,0.22,0.6,0.1343,99,Sat,26
1,0,1,15,0,0,1,0.22,0.69,0.2537,120,Sat,26
1,0,1,16,0,0,1,0.24,0.6,0.1642,107,Sat,26
1,0,1,17,0,0,1,0.24,0.6,0,91,Sat,26
1,0,1,18,0,0,1,0.22,0.69,0.1343,68,Sat,26
1,0,1,19,0,0,2,0.22,0.69,0.2537,58,Sat,26
1,0,1,20,0,0,1,0.18,0.74,0.0896,43,Sat,26
1,0,1,21,0,0,1,0.18,0.74,0.0896,36,Sat,26
1,0,1,22,0,0,1,0.16,0.8,0.0896,32,Sat,26
1,0,1,23,0,0,1,0.16,0.8,0.0896,33,Sat,26
1,0,1,0,0,0,1,0.16,0.8,0.1045,33,Sun,26
1,0,1,1,0,0,1,0.14,0.8,0,29,Sun,26
1,0,1,2,0,0,1,0.16,0.8,0,11,Sun,26
1,0,1,3,0,0,1,0.14,0.93,0,8,Sun,26
1,0,1,4,0,0,1,0.14,0.93,0,1,Sun,26
1,0,1,5,0,0,1,0.14,0.86,0,3,Sun,26
1,0,1,7,0,0,1,0.14,0.86,0,3,Sun,26
1,0,1,8,0,0,2,0.14,0.86,0,12,Sun,27
1,0,1,9,0,0,2,0.16,0.8,0,38,Sun,27
1,0,1,10,0,0,2,0.18,0.8,0,64,Sun,27
1,0,1,11,0,0,1,0.22,0.75,0,59,Sun,27
1,0,1,12,0,0,1,0.3,0.52,0.1045,97,Sun,27
1,0,1,13,0,0,1,0.28,0.61,0.1045,84,Sun,27
1,0,1,14,0,0,1,0.28,0.61,0.0896,122,Sun,27
1,0,1,15,0,0,1,0.3,0.56,0,109,Sun,27
1,0,1,16,0,0,1,0.3,0.56,0,123,Sun,27
1,0,1,17,0,0,1,0.3,0.56,0.194,77,Sun,27
1,0,1,18,0,0,1,0.26,0.65,0.1642,65,Sun,27
1,0,1,19,0,0,1,0.26,0.65,0.194,55,Sun,27
1,0,1,20,0,0,2,0.26,0.65,0.1045,33,Sun,27
1,0,1,21,0,0,2,0.24,0.7,0.1642,28,Sun,27
1,0,1,22,0,0,2,0.24,0.7,0.194,21,Sun,27
1,0,1,23,0,0,2,0.24,0.65,0.2836,21,Sun,27
1,0,1,0,0,1,2,0.24,0.65,0.2239,7,Mon,27
1,0,1,1,0,1,1,0.22,0.64,0.2537,7,Mon,27
1,0,1,2,0,1,1,0.22,0.64,0.194,1,Mon,27
1,0,1,3,0,1,1,0.22,0.64,0.194,2,Mon,27
1,0,1,4,0,1,1,0.2,0.59,0.2239,2,Mon,27
1,0,1,5,0,1,1,0.18,0.64,0.2836,8,Mon,27
1,0,1,6,0,1,1,0.16,0.69,0.3284,37,Mon,27
1,0,1,7,0,1,2,0.16,0.64,0.2836,72,Mon,27
1,0,1,8,0,1,2,0.16,0.59,0.2836,185,Mon,28
1,0,1,9,0,1,2,0.16,0.59,0.2985,112,Mon,28
1,0,1,10,0,1,2,0.16,0.59,0.194,69,Mon,28
1,0,1,11,0,1,2,0.16,0.59,0.194,48,Mon,28
1,0,1,12,0,1,2,0.18,0.55,0.1045,68,Mon,28
1,0,1,13,0,1,2,0.16,0.59,0,54,Mon,28
1,0,1,14,0,1,2,0.18,0.55,0.1343,86,Mon,28
1,0,1,15,0,1,2,0.16,0.59,0.1343,44,Mon,28
1,0,1,16,0,1,2,0.16,0.56,0.194,86,Mon,28
1,0,1,17,0,1,2,0.16,0.59,0.194,161,Mon,28
1,0,1,18,0,1,2,0.16,0.55,0.2239,156,Mon,28
1,0,1,19,0,1,1,0.3,0.61,0.1045,111,Mon,28
1,0,1,20,0,1,3,0.16,0.59,0.1642,78,Mon,28
1,0,1,21,0,1,3,0.16,0.59,0.0896,56,Mon,28
1,0,1,22,0,1,2,0.16,0.59,0.1045,34,Mon,28
1,0,1,23,0,1,2,0.16,0.64,0.0896,17,Mon,28
1,0,2,0,0,1,2,0.16,0.64,0.1045,8,Tue,28
1,0,2,1,0,1,2,0.16,0.69,0.1045,3,Tue,28
1,0,2,2,0,1,2,0.16,0.69,0,2,Tue,28
1,0,2,3,0,1,2,0.16,0.69,0,2,Tue,28
1,0,2,5,0,1,3,0.14,0.93,0,3,Tue,28
1,0,2,6,0,1,3,0.14,0.93,0,22,Tue,28
1,0,2,7,0,1,3,0.16,0.93,0,52,Tue,28
1,0,2,8,0,1,3,0.16,0.93,0,135,Tue,28
1,0,2,9,0,1,2,0.16,0.93,0,116,Tue,29
1,0,2,10,0,1,2,0.16,0.93,0,47,Tue,29
1,0,2,11,0,1,2,0.18,0.86,0,51,Tue,29
1,0,2,12,0,1,2,0.2,0.86,0,55,Tue,29
1,0,2,13,0,1,2,0.2,0.86,0,52,Tue,29
1,0,2,14,0,1,2,0.22,0.8,0.0896,54,Tue,29
1,0,2,15,0,1,2,0.24,0.75,0,52,Tue,29
1,0,2,16,0,1,2,0.24,0.75,0.1343,64,Tue,29
1,0,2,17,0,1,2,0.24,0.75,0,176,Tue,29
1,0,2,18,0,1,2,0.24,0.81,0.1045,168,Tue,29
1,0,2,19,0,1,2,0.24,0.81,0.1343,108,Tue,29
1,0,2,20,0,1,2,0.22,0.87,0.1343,74,Tue,29
1,0,2,21,0,1,2,0.22,0.87,0.1343,64,Tue,29
1,0,2,22,0,1,2,0.22,0.87,0.0896,36,Tue,29
1,0,2,23,0,1,3,0.2,0.93,0.194,16,Tue,29
1,0,2,0,0,1,3,0.22,0.93,0.1045,2,Wed,29
1,0,2,1,0,1,3,0.22,0.93,0.194,3,Wed,29
1,0,2,2,0,1,3,0.22,0.93,0.1343,4,Wed,29
1,0,2,3,0,1,3,0.22,0.93,0.1343,1,Wed,29
1,0,2,4,0,1,3,0.22,0.93,0.2836,1,Wed,29
1,0,2,5,0,1,3,0.22,0.93,0.1045,3,Wed,29
1,0,2,6,0,1,3,0.22,0.93,0.1045,18,Wed,29
1,0,2,7,0,1,3,0.22,0.93,0.2239,49,Wed,29
1,0,2,8,0,1,3,0.22,0.93,0.2239,155,Wed,29
1,0,2,9,0,1,2,0.24,0.93,0.0896,123,Wed,30
1,0,2,10,0,1,2,0.22,1,0,61,Wed,30
1,0,2,11,0,1,2,0.24,0.93,0.194,52,Wed,30
1,0,2,12,0,1,2,0.24,0.93,0.2239,64,Wed,30
1,0,2,13,0,1,1,0.34,0.93,0.1642,75,Wed,30
1,0,2,14,0,1,1,0.38,0.82,0.3881,63,Wed,30
1,0,2,15,0,1,1,0.38,0.76,0.3284,76,Wed,30
1,0,2,16,0,1,1,0.36,0.71,0.2985,103,Wed,30
1,0,2,17,0,1,1,0.36,0.53,0.5224,190,Wed,30
1,0,2,18,0,1,1,0.34,0.42,0.5522,182,Wed,30
1,0,2,19,0,1,1,0.28,0.45,0.4925,91,Wed,30
1,0,2,20,0,1,1,0.24,0.48,0.5522,75,Wed,30
1,0,2,21,0,1,1,0.22,0.47,0.3284,63,Wed,30
1,0,2,22,0,1,1,0.22,0.44,0.2537,40,Wed,30
1,0,2,23,0,1,1,0.2,0.44,0.4478,32,Wed,30
1,0,2,0,0,1,1,0.2,0.4,0.4478,12,Thr,30
1,0,2,1,0,1,1,0.2,0.44,0.5224,5,Thr,30
1,0,2,2,0,1,1,0.18,0.43,0.2537,2,Thr,30
1,0,2,3,0,1,1,0.18,0.43,0.2537,1,Thr,30
1,0,2,5,0,1,1,0.16,0.5,0.2985,2,Thr,30
1,0,2,6,0,1,1,0.16,0.43,0.3582,39,Thr,30
1,0,2,7,0,1,1,0.14,0.5,0.3284,87,Thr,30
1,0,2,8,0,1,1,0.14,0.5,0.3582,188,Thr,30
1,0,2,9,0,1,1,0.16,0.47,0.2985,133,Thr,30
1,0,2,10,0,1,1,0.18,0.43,0.3284,52,Thr,31
1,0,2,11,0,1,1,0.18,0.43,0.4478,64,Thr,31
1,0,2,12,0,1,1,0.2,0.4,0.3582,69,Thr,31
1,0,2,13,0,1,1,0.2,0.4,0.4179,51,Thr,31
1,0,2,14,0,1,1,0.22,0.37,0.3881,47,Thr,31
1,0,2,15,0,1,1,0.22,0.37,0.3284,60,Thr,31
1,0,2,16,0,1,1,0.22,0.37,0.2537,78,Thr,31
1,0,2,17,0,1,1,0.2,0.4,0.194,175,Thr,31
1,0,2,18,0,1,1,0.2,0.4,0.1642,147,Thr,31
1,0,2,19,0,1,1,0.2,0.4,0,96,Thr,31
1,0,2,20,0,1,1,0.2,0.47,0.0896,109,Thr,31
1,0,2,21,0,1,1,0.18,0.55,0.1045,54,Thr,31
1,0,2,22,0,1,1,0.18,0.51,0.0896,41,Thr,31
1,0,2,23,0,1,1,0.2,0.47,0.1045,38,Thr,31
1,0,2,0,0,1,2,0.2,0.44,0,13,Fri,31
1,0,2,1,0,1,2,0.16,0.59,0,7,Fri,31
1,0,2,2,0,1,2,0.14,0.63,0.1045,1,Fri,31
1,0,2,3,0,1,2,0.14,0.63,0.1045,1,Fri,31
1,0,2,5,0,1,2,0.14,0.63,0.1343,7,Fri,31
1,0,2,6,0,1,2,0.16,0.55,0,28,Fri,31
1,0,2,7,0,1,1,0.14,0.59,0,87,Fri,31
1,0,2,8,0,1,1,0.14,0.74,0.1343,220,Fri,31
1,0,2,9,0,1,2,0.16,0.8,0.1343,127,Fri,31
1,0,2,10,0,1,2,0.2,0.51,0.1343,51,Fri,31
1,0,2,11,0,1,1,0.22,0.51,0.1642,64,Fri,32
1,0,2,12,0,1,2,0.24,0.48,0.1642,86,Fri,32
1,0,2,13,0,1,2,0.26,0.5,0.2239,82,Fri,32
1,0,2,14,0,1,2,0.28,0.45,0.1642,91,Fri,32
1,0,2,15,0,1,2,0.28,0.48,0.2537,90,Fri,32
1,0,2,16,0,1,2,0.3,0.42,0.2239,99,Fri,32
1,0,2,17,0,1,2,0.26,0.56,0.1343,205,Fri,32
1,0,2,18,0,1,2,0.24,0.6,0.1045,155,Fri,32
1,0,2,19,0,1,2,0.24,0.65,0.1343,103,Fri,32
1,0,2,20,0,1,2,0.24,0.65,0.1642,71,Fri,32
1,0,2,21,0,1,2,0.24,0.7,0.1642,43,Fri,32
1,0,2,22,0,1,2,0.24,0.65,0.1642,46,Fri,32
1,0,2,23,0,1,2,0.24,0.7,0.1343,31,Fri,32
1,0,2,0,0,0,2,0.24,0.7,0.1642,39,Sat,32
1,0,2,1,0,0,2,0.24,0.65,0.1642,18,Sat,32
1,0,2,2,0,0,2,0.24,0.75,0.1642,17,Sat,32
1,0,2,3,0,0,2,0.24,0.75,0.1642,11,Sat,32
1,0,2,4,0,0,3,0.22,0.93,0.1343,8,Sat,32
1,0,2,5,0,0,3,0.2,1,0.0896,9,Sat,32
1,0,2,6,0,0,3,0.2,1,0,4,Sat,32
1,0,2,7,0,0,3,0.22,0.93,0.0896,4,Sat,32
1,0,2,8,0,0,3,0.2,1,0.0896,10,Sat,32
1,0,2,9,0,0,3,0.2,1,0.0896,20,Sat,32
1,0,2,10,0,0,3,0.2,1,0.1343,34,Sat,32
1,0,2,11,0,0,3,0.22,1,0.1343,47,Sat,33
1,0,2,12,0,0,3,0.22,1,0.1642,52,Sat,33
1,0,2,13,0,0,3,0.22,1,0.1642,72,Sat,33
1,0,2,14,0,0,3,0.22,1,0,55,Sat,33
1,0,2,15,0,0,3,0.22,1,0,60,Sat,33
1,0,2,16,0,0,3,0.22,1,0.1343,71,Sat,33
1,0,2,17,0,0,2,0.24,1,0.2836,78,Sat,33
1,0,2,18,0,0,2,0.28,0.93,0.4478,83,Sat,33
1,0,2,19,0,0,2,0.28,0.93,0.4478,84,Sat,33
1,0,2,20,0,0,1,0.3,0.87,0.2537,69,Sat,33
1,0,2,21,0,0,1,0.26,1,0.194,56,Sat,33
1,0,2,22,0,0,1,0.26,0.93,0.1343,45,Sat,33
1,0,2,23,0,0,1,0.26,0.93,0.2239,59,Sat,33
1,0,2,0,0,0,1,0.26,0.7,0.194,39,Sun,33
